	0
42053	ভালুক
42054	ভ্রান্তি
42055	ভারতবাসিনী
42056	ভবানী
42057	ভণ্ড
42058	ভস্মিত
42059	ভরতনাট্যম
42060	ভাস্কর্যমূর্তি
42061	ভাবানুগ
42062	ভবপার
42063	ভূমিসংস্কার
42064	ভ্রাতৃত্ব
42065	ভরতুকি
42066	ভোটগণনা
42067	ভৃতিধারিণী
42068	ভারতবিশেষজ্ঞ
42069	ভরম
42070	ভাব
42071	ভাষাবিগ্রহ
42072	ভগবদন্বেষণ
42073	ভুজুংভাজুং
42074	ভঞ্জন
42075	ভাদ্র-আশ্বিন
42076	ভ্রাতৃদ্বন্দ্ব
42077	ভীতসন্ত্রস্ত
42078	ভক্তিআপ্লুত
42079	ভড়কা
42080	ভিত
42081	ভাগ্যরূপিণী
42082	ভুঁদো
42083	ভাঙা
42084	ভদ্রাসন
42085	ভ্রমরগুঞ্জন
42086	ভরণী
42087	ভ্রান্তধারণা
42088	ভদ্রকালী
42089	ভক্ষিত
42090	ভয়গ্রস্ত
42091	ভৃতিধারী
42092	ভায়রাভাই
42093	ভিন্নমতালবলম্বী
42094	ভক্তিবাদী
42095	ভেলা
42096	ভীমপরাক্রম
42097	ভ্রাত্রাদর
42098	ভূতনৃত্য
42099	ভাবপ্রাবল্য
42100	ভোগপ্রাবল্য
42101	ভারপ্রাপ্ত
42102	ভৃঙ্গি
42103	ভিখারিনি
42104	ভবপারাবার
42105	ভাগীদারি
42106	ভিতরমহল
42107	ভাওয়াইয়া
42108	ভূম্যধিকারী
42109	ভক্তিমান
42110	ভাঁজা
42111	ভূতুড়ে
42112	ভবভয়হারী
42113	ভটচায্যি
42114	ভাগ্যগণনা
42115	ভীমবাহু
42116	ভ্যাপসা
42117	ভোটাভুটি
42118	ভাবনাচিন্তা
42119	ভবনশিখী
42120	ভাষিণী
42121	ভ্রাতৃবর্গ
42122	ভূমধ্য
42123	ভাগ্যলিপি
42124	ভাণ্ডারা
42125	ভক্তিসাধ্য
42126	ভোজ্য
42127	ভালোমানুষি
42128	ভাগ্যহত
42129	ভগোল
42130	ভীমপলাশি
42131	ভক্তজন
42132	ভরসা
42133	ভাগ্যবান
42134	ভদ্রতানুসারী
42135	ভ্যাংচানো
42136	ভাবোন্মেষ
42137	ভুটান
42138	ভিক্ষার্থিনী
42139	ভক্তিভরে
42140	ভাগ্যাধীন
42141	ভ্রমর
42142	ভাবগ্রাহিতা
42143	ভীমভবানী
42144	ভূতজীবন
42145	ভৌমিক
42146	ভাষাবিচ্ছেদ
42147	ভিত্তিপ্রতিষ্ঠা
42148	ভাবাদর্শগত
42149	ভ্যান
42150	ভিন্ন
42151	ভরণীয়
42152	ভাষাবিকাশ
42153	ভোরাই
42154	ভূগোল-বহির্ভূত
42155	ভসকা
42156	ভাণ্ড
42157	ভুঁই
42158	ভবযন্ত্রনা
42159	ভচক্র
42160	ভাদর
42161	ভাবোদয়
42162	ভীষণাকার
42163	ভ্রাতৃবিচ্ছেদ
42164	ভুশুড়ি
42165	ভাষান্তর
42166	ভূষণ
42167	ভোগপ্রবণ
42168	ভাবগর্ভ
42169	ভাষাপ্রকরণ
42170	ভ্রূণঘাতী
42171	ভোজননিপুণ
42172	ভাগ্যবিধান
42173	ভজনশালা
42174	ভাবমাধুর্য
42175	ভ্রাতৃস্থানীয়
42176	ভুঞ্জা
42177	ভিন্নার্থক
42178	ভূমিবিক্রয়
42179	ভিক্ষান্ন
42180	ভূতপ্রেত
42181	ভণ্ডবিটেল
42182	ভক্তিতত্ত্ব
42183	ভিয়েন
42184	ভূতপূর্ণিমা
42185	ভূম
42186	ভিজিটিং
42187	ভৃতিভুক
42188	ভদ্রাচরণ
42189	ভৃঙ্গরোল
42190	ভকভক
42191	ভূমিবণ্টন
42192	ভিপিপি
42193	ভূষিত
42194	ভক্ষ্যাবশেষ
42195	ভূর্জ
42196	ভাষাবিলোপ
42197	ভাষাশিল্পী
42198	ভুবনবিমোহিনী
42199	ভূতবিদ্যা
42200	ভঙ্গিমা
42201	ভরি
42202	ভাববৈচিত্র্য
42203	ভীতিসংশয়
42204	ভোগোল্লাস
42205	ভক্তিভাজন
42206	ভূমিকা
42207	ভাগ্যকৃপা
42208	ভাদ্রপদী
42209	ভিরকুটি
42210	ভোজনালয়
42211	ভিন্নমার্গ
42212	ভড়
42213	ভূম্যাশ্রয়
42214	ভারকেন্দ্র
42215	ভেণ্ট্রিলোকুইজ্‌ম
42216	ভোজনাগার
42217	ভঙ্গি
42218	ভুটিয়া
42219	ভোজয়িতা
42220	ভয়তরাসে
42221	ভূষণহার
42222	ভীমাকার
42223	ভিটে
42224	ভেজিটেব্‌ল
42225	ভিক্ষোপজীবিনী
42226	ভুবনেশ্বর
42227	ভাগ্যপরীক্ষা
42228	ভ্রমাতীত
42229	ভাষাসংকট
42230	ভূরি
42231	ভিক্ষাপুত্র
42232	ভাটিয়াল
42233	ভৈক্ষ্য
42234	ভ্রান্তিমূলক
42235	ভেজাল
42236	ভাবসংঘাত
42237	ভোক্তা
42238	ভোজনীয়
42239	ভোগার্হ
42240	ভূতাবিষ্ট
42241	ভগ্নাংশ
42242	ভুজঙ্গম
42243	ভ্যালসা
42244	ভূতচতুর্দশী
42245	ভবপারাপার
42246	ভূগোলবিবরণ
42247	ভক্ত্যা
42248	ভবিষ্যৎচিন্তা
42249	ভাবিনী
42250	ভাগ্যদেবী
42251	ভগবত্ত্ব
42252	ভারতবর্ষীয়
42253	ভোগী
42254	ভক্তিপ্লুত
42255	ভুরো
42256	ভাষ্যকার
42257	ভিক্ষে
42258	ভৈরবরূপী
42259	ভায়া
42260	ভূবিদ্যা
42261	ভাগিনেয়ী
42262	ভাষাকেন্দ্র
42263	ভাস্কর্য
42264	ভাগ্যলিখন
42265	ভৈরবীতন্ত্র
42266	ভিখিরি
42267	ভাষাপরিচ্ছেদ
42268	ভয়ালদর্শন
42269	ভ্রান্তবিশ্বাস
42270	ভিদ্যমান
42271	ভেতো
42272	ভাণ্ডারী
42273	ভাতার
42274	ভবনৌকা
42275	ভালো
42276	ভায়রা
42277	ভগ্নাবশেষ
42278	ভাবপ্রবণ
42279	ভীষিত
42280	ভূতনি
42281	ভোগলোভী
42282	ভাঁটিখানা
42283	ভোটকেন্দ্র
42284	ভিজিটার
42285	ভোঁতা
42286	ভীতিকাতর
42287	ভোগজীর্ণ
42288	ভড়ংবাজ
42289	ভদ্র
42290	ভক্তি
42291	ভজনালয়
42292	ভারবাহিতা
42293	ভাঁড়া
42294	ভগবান
42295	ভস্মীভূত
42296	ভোজনবাহুল্য
42297	ভাগ্যনির্ধারণ
42298	ভাষাবিকৃতি
42299	ভক্তিজ্ঞান
42300	ভরপেট
42301	ভারতবিজেতা
42302	ভূতবেশিনী
42303	ভাষাবিরোধ
42304	ভোগবাসনা
42305	ভুবন
42306	ভঙ্গী
42307	ভোক্তী
42308	ভাববিলাসিতা
42309	ভোটদাতা
42310	ভগবদ্‌ভক্তি
42311	ভক্তিসিঞ্চন
42312	ভিক্ষুক
42313	ভ্রাতৃঘ্ন
42314	ভজনমন্দির
42315	ভুটানি
42316	ভঙ্গকুলীন
42317	ভৈরবীসাধনা
42318	ভদ্দরলোক
42319	ভণ্ডুল
42320	ভ্যাকসিন
42321	ভাগ্যনিরোধ
42322	ভবিষ্যদ্‌বিধান
42323	ভাববিভ্রম
42324	ভাবাদর্শ
42325	ভুবনমোহন
42326	ভাষাপ্রকৃতি
42327	ভুতি
42328	ভক্তাধীন
42329	ভুবনমোহিনী
42330	ভূতপূর্ব
42331	ভূতশাসন
42332	ভ্যালভ্যাল
42333	ভ্যাবলা
42334	ভৃগুবাসর
42335	ভাশুরঝি
42336	ভোজবাজি
42337	ভারগুরুত্ব
42338	ভ্রমণবিহার
42339	ভরণপোষণ
42340	ভাগ্যহতা
42341	ভগবৎতত্ত্ব
42342	ভাগফল
42343	ভয়াবহ
42344	ভাগনি
42345	ভঞ্জক
42346	ভাবসমৃদ্ধ
42347	ভুক্ত
42348	ভক্তিহীন
42349	ভয়ডর
42350	ভকত
42351	ভাগ্যান্বেষণ
42352	ভাষাপ্রেমিক
42353	ভূভৃৎ
42354	ভবী
42355	ভবিষ্যদ্‌বাচন
42356	ভোগাকাঙ্ক্ষী
42357	ভাববিলাস
42358	ভূকৈলাস
42359	ভাস্কর্যশিল্প
42360	ভূমিতল
42361	ভুলো
42362	ভোটপ্রার্থী
42363	ভাগী
42364	ভুসি
42365	ভোল
42366	ভাবগ্রাহী
42367	ভলান্টারি
42368	ভেণ্টিলেশন
42369	ভাগ্যনির্ণয়
42370	ভূচিত্রাবলি
42371	ভরণ-পোষণ
42372	ভক্ষক
42373	ভবার্ণব
42374	ভরতি
42375	ভাষ
42376	ভাপ
42377	ভ্রমণসাহিত্য
42378	ভিজে
42379	ভরতপক্ষী
42380	ভাগ্যযন্ত্রণা
42381	ভাবন
42382	ভক্তিমতী
42383	ভগবৎসাধনা
42384	ভিন্নধর্মীয়
42385	ভুড়ভুড়ি
42386	ভ্রমণ
42387	ভূতগ্রস্ত
42388	ভবিতব্য
42389	ভোজনকুশল
42390	ভজনা
42391	ভারতবিদ্বেষ
42392	ভাঁটফুল
42393	ভিক্ষাচারী
42394	ভোগাধিক্য
42395	ভেদক
42396	ভাগাড়
42397	ভক্তিনম্র
42398	ভূমধ্যস্থিত
42399	ভবাদৃশ
42400	ভূর্জপত্র
42401	ভাজিত
42402	ভারশূন্য
42403	ভূয়িষ্ঠ
42404	ভেত্তা
42405	ভারযষ্টি
42406	ভ্রমণকাহিনি
42407	ভ্রূসংকেত
42408	ভেখধারিণী
42409	ভাবোচ্ছল
42410	ভর্তা
42411	ভঙ্গপ্রবণ
42412	ভূত
42413	ভূতলস্থিত
42414	ভোগ্যপণ্য
42415	ভৃত্য
42416	ভটভটানি
42417	ভবিষ্যদ্‌বুদ্ধি
42418	ভক্তিসঞ্জাত
42419	ভূমধ্যস্থ
42420	ভাগিনা
42421	ভাবসংকেত
42422	ভূতধাত্রী
42423	ভ্রূলতা
42424	ভবিষ্যনিধি
42425	ভাবাপ্লুত
42426	ভোলানাথ
42427	ভাবলক্ষণ
42428	ভারিক্কি
42429	ভ্রমাশ্রিত
42430	ভয়নমিত
42431	ভেদাভেদ
42432	ভাষাবিরূপতা
42433	ভারতবান্ধব
42434	ভেদবমি
42435	ভোগশীর্ণ
42436	ভূতবেশধারী
42437	ভেদন
42438	ভৈরবভেরি
42439	ভগবৎপ্রান
42440	ভিক্ষা
42441	ভাষাবোধ
42442	ভাট
42443	ভারততীর্থ
42444	ভবিষ্যৎ
42445	ভাষাজ্ঞান
42446	ভাষাপ্রচার
42447	ভূমিগর্ভ
42448	ভক্তবাঞ্ছাকল্পতরু
42449	ভৃৎ
42450	ভাগাভাগি
42451	ভর্তৃহরি
42452	ভস্মাবশেষ
42453	ভাবপ্রাচুর্য
42454	ভারপ্রাপ্তি
42455	ভস্মাবরণ
42456	ভূতদর্শন
42457	ভাষাপ্রাবাল্য
42458	ভেলপুরি
42459	ভুসো
42460	ভয়কম্পিত
42461	ভ্রূ
42462	ভক্ত
42463	ভুবনডাঙা
42464	ভ্রমণাগ্রহী
